StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,consent,check_outcome_1_1,check_outcome_2_1,check_opport_2-1_1,check_opport_2-2_1,fairineq_low_1,fairineq_low_2,fairineq_high_1,fairineq_high_2,unfair_fair_1_1,unfair_fair_2_1,important_factors_1_1,important_factors_1_2,important_factors_1_3,important_factors_1_4,important_factors_2_1,important_factors_2_2,important_factors_2_3,important_factors_2_4,check1,art_inf1,art_inf2,art_pers1,art_pers2,income_UK,educ_UK,age,gender,race,pol,citizen,feedback,SC0,RandomCompletionCode,PROLIFIC_PID,STUDY_ID,SESSION_ID,FL_29_DO,FL_11_DO,FL_13_DO,conditions_DO,manipulationcheck1_DO,manipulationcheck2-2_DO,fairness_DO,opportunity_DO,article_informative_DO,article_persuasive_DO
2025-11-13 08:34:29,2025-11-13 08:40:17,IP Address,100,348,True,2025-11-13 08:40:18,R_2Pb1SAomTA0Belw,anonymous,EN,1,Accept,(9),,,,,,70,145,(2),,,,,,,,,,5,,Informative,,Somewhat persuasive,"£25,001–£35,000",Post-secondary Vocational or Technical Training,37,Female,Black or African,,Yes,thanks,,4506423,,,,,,,T_unfair_high,,,unfair_fair_1,,art_inf2,art_pers2
2025-11-13 08:48:09,2025-11-13 08:53:43,IP Address,100,333,True,2025-11-13 08:53:43,R_21hB03ORJbAh6Yo,anonymous,EN,0.10000000149011612,Accept,(9),,,,,,150,65,(6),,,,,,,,,,5,Informative,,Persuasive,,"£60,001–£90,000",Bachelor’s degree or equivalent first degree,25,Female,Black or African,,Yes,,,8553607,,,,,,,T_unfair_high,,,unfair_fair_1,,art_inf1,art_pers1
2025-11-13 08:57:22,2025-11-13 09:00:46,IP Address,100,204,True,2025-11-13 09:00:46,R_8G7uX7r0jmK2gXT,anonymous,EN,1,Accept,(5),,,,,,30,185,(2),,,,,,,,,,5,,Somewhat informative,Somewhat persuasive,,"£90,001–£130,000",Bachelor’s degree or equivalent first degree,23,Male,Black or African,,Yes,,,3858569,,,,,,,T_unfair_high,,,unfair_fair_1,,art_inf2,art_pers1
2025-11-13 08:57:23,2025-11-13 09:03:57,IP Address,100,394,True,2025-11-13 09:03:58,R_2X0QVHFS225vPHz,anonymous,EN,1,Accept,"Large
(10)",,,,55,25,,,(2),,,,,,,,,,5,Informative,,,Persuasive,"£25,001–£35,000","Graduate or professional degree (e.g., MA, MSc, MBA, JD, MD, PhD)",62,Male,White,,Yes,"I do not have a particularly high income, though I did in the past. I own my own home along with quite substantial assets so i do feel part of the better off groups in society. ",,4894575,,,,,,,T_unfair_low,,,unfair_fair_1,,art_inf1,art_pers2
2025-11-13 09:02:31,2025-11-13 09:05:08,IP Address,100,157,True,2025-11-13 09:05:09,R_8F3Fwkc14Nut9z4,anonymous,EN,0.8999999761581421,Accept,(6),,,,55,25,,,(5),,,,,,,,,,5,Informative,,Neither persuasive nor not persuasive,,"£35,001–£60,000",Bachelor’s degree or equivalent first degree,28,Female,Hispanic or Latino/a/x,,No,No additional comments.,,3904982,,,,,,,T_unfair_low,,,unfair_fair_1,,art_inf1,art_pers1
2025-11-13 09:02:01,2025-11-13 09:05:16,IP Address,100,194,True,2025-11-13 09:05:16,R_8mEbYlWgmKEbMZz,anonymous,EN,1,Accept,"Large
(10)",,,,,,165,50,"Unfair
(1)",,,,,,,,,,5,,Informative,,Somewhat persuasive,"£25,001–£35,000",Bachelor’s degree or equivalent first degree,28,Female,Black or African,,Yes,,,4517669,,,,,,,T_unfair_high,,,unfair_fair_1,,art_inf2,art_pers2
2025-11-13 09:01:24,2025-11-13 09:07:18,IP Address,100,353,True,2025-11-13 09:07:19,R_2CDYTnGhwAst8ZY,anonymous,EN,1,Accept,(7),,,,,,170,45,(4),,,,,,,,,,5,Somewhat informative,,,Somewhat unpersuasive,"£35,001–£60,000","Graduate or professional degree (e.g., MA, MSc, MBA, JD, MD, PhD)",71,Male,White,,Yes,"The study was clear and straightforward. I did not find the article overly persuasive as I disagree with its suggestions about the ease of social mobility and would note the preponderance Public school educated Judges, senior bankers, army officers, etc. ",,1860127,,,,,,,T_fair_high,,,unfair_fair_1,,art_inf1,art_pers2
2025-11-13 09:08:58,2025-11-13 09:12:05,IP Address,100,186,True,2025-11-13 09:12:05,R_801CyAN51uwuLyz,anonymous,EN,1,Accept,(8),,,,,,150,65,(2),,,,,,,,,,5,Neither informative nor not informative,,Somewhat persuasive,,"£60,001–£90,000",Secondary School (Completed),19,Female,Black or African,,Yes,,,5836189,,,,,,,T_fair_high,,,unfair_fair_1,,art_inf1,art_pers1
2025-11-13 09:20:28,2025-11-13 09:24:58,IP Address,100,269,True,2025-11-13 09:24:59,R_8091jk0QOmppGyP,anonymous,EN,0.8999999761581421,Accept,(7),,,,,,190,25,(3),,,,,,,,,,5,Somewhat informative,,,Neither persuasive nor not persuasive,"£60,001–£90,000",Bachelor’s degree or equivalent first degree,60,Female,White,,Yes,.,,5372746,,,,,,,T_unfair_high,,,unfair_fair_1,,art_inf1,art_pers2
2025-11-13 09:32:02,2025-11-13 09:34:45,IP Address,100,162,True,2025-11-13 09:34:45,R_2FIzfiRr74HeVdx,anonymous,EN,1,Accept,(9),,,,,,200,15,(6),,,,,,,,,,5,Somewhat informative,,Somewhat unpersuasive,,"£35,001–£60,000",Bachelor’s degree or equivalent first degree,62,Male,White,,No,,,5971331,,,,,,,T_unfair_high,,,unfair_fair_1,,art_inf1,art_pers1
2025-11-13 09:45:18,2025-11-13 09:51:18,IP Address,100,360,True,2025-11-13 09:51:19,R_8uNaZBVQ1LAGapb,anonymous,EN,1,Accept,(8),,,,,,190,25,(2),,,,,,,,,,5,Somewhat informative,,Somewhat unpersuasive,,"£35,001–£60,000",Post-secondary Vocational or Technical Training,63,Male,White,,Yes,"Thank you for inviting me to this study........Since Margaret Thatcher's time as Prime Minister in the UK, capitalism on steroids has resulted in the gap between the rich and the poor increasing year by year.  ",,3494005,,,,,,,T_fair_high,,,unfair_fair_1,,art_inf1,art_pers1
2025-11-13 10:11:50,2025-11-13 10:17:45,IP Address,100,354,True,2025-11-13 10:17:45,R_8fmRJqknpQx81Db,anonymous,EN,1,Accept,(4),,,,55,25,,,(2),,,,,,,,,,5,Extremely informative,,,Somewhat persuasive,"£35,001–£60,000",Post-secondary Vocational or Technical Training,23,Male,White,,Yes,I think things are worse than they have been for about 30 years. Real wage has stagnated horrifically and I dont see a way forward,,5939608,,,,,,,T_unfair_low,,,unfair_fair_1,,art_inf1,art_pers2
2025-11-13 10:22:52,2025-11-13 10:26:00,IP Address,100,188,True,2025-11-13 10:26:01,R_8dXNYKbjQmfGVL9,anonymous,EN,0.800000011920929,Accept,(8),,,,50,30,,,(2),,,,,,,,,,5,Informative,,Persuasive,,"£35,001–£60,000",Secondary School (Completed),62,Female,White,,Yes,Interesting study.,,9759155,,,,,,,T_fair_low,,,unfair_fair_1,,art_inf1,art_pers1
2025-11-13 10:25:28,2025-11-13 10:39:05,IP Address,100,817,True,2025-11-13 10:39:05,R_8AKDc8CMFaCYMhf,anonymous,EN,0.8999999761581421,Accept,"Large
(10)",,,,35,45,,,"Unfair
(1)",,,,,,,,,,5,Extremely informative,,,Extremely persuasive,"£10,001–£15,000",Secondary School (Completed),77,Female,White,,Yes,"The box for the income said add to 80,000 but wanted 80.  ",,9059900,,,,,,,T_unfair_low,,,unfair_fair_1,,art_inf1,art_pers2
2025-11-13 10:46:37,2025-11-13 10:48:48,IP Address,100,130,True,2025-11-13 10:48:48,R_1dEt1eqJd9z6uJ4,anonymous,EN,1,Accept,"Large
(10)",,,,,,140,75,(3),,,,,,,,,,5,Informative,,Somewhat persuasive,,"£130,001 or more",Post-secondary Vocational or Technical Training,53,Male,Asian,,No,,,8413615,,,,,,,T_unfair_high,,,unfair_fair_1,,art_inf1,art_pers1
2025-11-13 10:47:00,2025-11-13 10:49:02,IP Address,100,122,True,2025-11-13 10:49:03,R_6SdZpEYh1B9vo56,anonymous,EN,1,Accept,(7),,,,50,30,,,(3),,,,,,,,,,5,Informative,,Not persuasive,,"£60,001–£90,000",Bachelor’s degree or equivalent first degree,33,Male,White,,No,,,4937123,,,,,,,T_fair_low,,,unfair_fair_1,,art_inf1,art_pers1
2025-11-13 10:46:38,2025-11-13 10:49:38,IP Address,100,179,True,2025-11-13 10:49:38,R_1PBbEV8whx4Ru7E,anonymous,EN,1,Accept,(8),,,,55,25,,,(2),,,,,,,,,,5,Extremely informative,,Somewhat persuasive,,"£35,001–£60,000",Secondary School (Completed),18,Male,White,,No,,,7218756,,,,,,,T_unfair_low,,,unfair_fair_1,,art_inf1,art_pers1
2025-11-13 10:47:55,2025-11-13 10:49:47,IP Address,100,112,True,2025-11-13 10:49:47,R_3g1IQ5GaOzvkiwp,anonymous,EN,1,Accept,(9),,,,40,40,,,(5),,,,,,,,,,5,,Informative,,Persuasive,"£90,001–£130,000",Bachelor’s degree or equivalent first degree,53,Female,White,,No,,,4826223,,,,,,,T_fair_low,,,unfair_fair_1,,art_inf2,art_pers2
2025-11-13 10:46:36,2025-11-13 10:49:51,IP Address,100,195,True,2025-11-13 10:49:52,R_3PS6hmYT0iKs1u9,anonymous,EN,1,Accept,(8),,,,50,30,,,(2),,,,,,,,,,5,,Somewhat informative,,Persuasive,"£130,001 or more","Graduate or professional degree (e.g., MA, MSc, MBA, JD, MD, PhD)",46,Female,White,,No,societies are segregated by the very nature of it,,6433854,,,,,,,T_unfair_low,,,unfair_fair_1,,art_inf2,art_pers2
2025-11-13 10:47:57,2025-11-13 10:49:59,IP Address,100,122,True,2025-11-13 10:50:00,R_5Q42d3moYjc5DZl,anonymous,EN,1,Accept,(8),,,,50,30,,,"Unfair
(1)",,,,,,,,,,5,,Informative,,Persuasive,"£90,001–£130,000",Bachelor’s degree or equivalent first degree,41,Female,Hispanic or Latino/a/x,,No,,,5448622,,,,,,,T_unfair_low,,,unfair_fair_1,,art_inf2,art_pers2
2025-11-13 10:47:43,2025-11-13 10:50:09,IP Address,100,146,True,2025-11-13 10:50:09,R_5M6cr5M8aupGbbI,anonymous,EN,1,Accept,"Large
(10)",,,,,,115,100,(4),,,,,,,,,,5,Somewhat informative,,,Neither persuasive nor not persuasive,"£90,001–£130,000",Bachelor’s degree or equivalent first degree,39,Female,White,,No,,,3458894,,,,,,,T_fair_high,,,unfair_fair_1,,art_inf1,art_pers2
2025-11-13 10:47:04,2025-11-13 10:50:23,IP Address,100,199,True,2025-11-13 10:50:24,R_1HN8Xc8jvWLU464,anonymous,EN,0.8999999761581421,Accept,(7),,,,50,30,,,(3),,,,,,,,,,5,,Informative,Somewhat persuasive,,"£15,001–£20,000",Bachelor’s degree or equivalent first degree,33,Male,Hispanic or Latino/a/x,,No,,,4999791,,,,,,,T_unfair_low,,,unfair_fair_1,,art_inf2,art_pers1
2025-11-13 10:46:59,2025-11-13 10:50:31,IP Address,100,212,True,2025-11-13 10:50:31,R_6jwjzTv1idtllw3,anonymous,EN,1,Accept,(6),,,,,,145,70,(3),,,,,,,,,,5,,Neither informative nor not informative,,Not Persuasive,"£90,001–£130,000","Graduate or professional degree (e.g., MA, MSc, MBA, JD, MD, PhD)",53,Male,White,,No,,,2761626,,,,,,,T_unfair_high,,,unfair_fair_1,,art_inf2,art_pers2
2025-11-13 10:48:24,2025-11-13 10:50:39,IP Address,100,135,True,2025-11-13 10:50:39,R_6tx6Yp4ZdBaj2Tf,anonymous,EN,1,Accept,(9),,,,,,107,108,"Unfair
(1)",,,,,,,,,,5,Informative,,Persuasive,,"£60,001–£90,000",Bachelor’s degree or equivalent first degree,32,Male,White,,No,Have a great day!,,6371220,,,,,,,T_unfair_high,,,unfair_fair_1,,art_inf1,art_pers1
2025-11-13 10:48:56,2025-11-13 10:50:39,IP Address,100,103,True,2025-11-13 10:50:40,R_6qTNCObPdzwOrZ0,anonymous,EN,0.8999999761581421,Accept,(7),,,,50,30,,,(4),,,,,,,,,,5,Informative,,,Somewhat persuasive,"£35,001–£60,000","Graduate or professional degree (e.g., MA, MSc, MBA, JD, MD, PhD)",34,Male,White,,No,,,8557291,,,,,,,T_fair_low,,,unfair_fair_1,,art_inf1,art_pers2
2025-11-13 10:47:16,2025-11-13 10:50:50,IP Address,100,214,True,2025-11-13 10:50:50,R_1lxXZdDuIrzEHq9,anonymous,EN,1,Accept,"Large
(10)",,,,45,35,,,(2),,,,,,,,,,5,,Informative,,Neither persuasive nor not persuasive,"£90,001–£130,000",Secondary School (Completed),44,Female,White,,No,Thank you :),,6350499,,,,,,,T_unfair_low,,,unfair_fair_1,,art_inf2,art_pers2
2025-11-13 10:48:07,2025-11-13 10:50:54,IP Address,100,167,True,2025-11-13 10:50:54,R_7g7tOZXx2L5YY6T,anonymous,EN,0.8999999761581421,Accept,(8),,,,60,20,,,(3),,,,,,,,,,5,Somewhat informative,,Neither persuasive nor not persuasive,,"£130,001 or more",Bachelor’s degree or equivalent first degree,45,Female,White,,No,,,9532928,,,,,,,T_unfair_low,,,unfair_fair_1,,art_inf1,art_pers1
2025-11-13 10:49:14,2025-11-13 10:50:56,IP Address,100,102,True,2025-11-13 10:50:57,R_3FRSpTaeCT3mXhq,anonymous,EN,1,Accept,(6),,,,,,110,105,(2),,,,,,,,,,5,,Neither informative nor not informative,Neither persuasive nor not persuasive,,"£20,001–£25,000",Secondary School (Completed),21,Male,White,,No,,,3420392,,,,,,,T_fair_high,,,unfair_fair_1,,art_inf2,art_pers1
2025-11-13 10:47:06,2025-11-13 10:50:57,IP Address,100,230,True,2025-11-13 10:50:57,R_6llvWdfdg0WOgl3,anonymous,EN,1,Accept,"Large
(10)",,,,,,150,65,(3),,,,,,,,,,5,,Informative,Somewhat persuasive,,"£35,001–£60,000",Bachelor’s degree or equivalent first degree,25,Female,Hispanic or Latino/a/x,,No,,,8427953,,,,,,,T_fair_high,,,unfair_fair_1,,art_inf2,art_pers1
2025-11-13 10:47:28,2025-11-13 10:51:09,IP Address,100,220,True,2025-11-13 10:51:09,R_7GDnvXmQduqHKNn,anonymous,EN,1,Accept,(7),,,,45,35,,,(6),,,,,,,,,,5,,Informative,Persuasive,,"£10,001–£15,000",Post-secondary Academic Qualification (Did not Complete Degree),54,Non-binary / third gender,White,,No,,,7682992,,,,,,,T_unfair_low,,,unfair_fair_1,,art_inf2,art_pers1
2025-11-13 10:49:21,2025-11-13 10:51:35,IP Address,100,133,True,2025-11-13 10:51:35,R_5Oq4sb0pURj1pKn,anonymous,EN,1,Accept,(7),,,,45,35,,,(3),,,,,,,,,,5,Somewhat informative,,Neither persuasive nor not persuasive,,"£90,001–£130,000",Post-secondary Vocational or Technical Training,30,Female,White,,No,,,8730509,,,,,,,T_fair_low,,,unfair_fair_1,,art_inf1,art_pers1
2025-11-13 10:48:31,2025-11-13 10:51:47,IP Address,100,196,True,2025-11-13 10:51:47,R_71MDLmxaIZCXOjz,anonymous,EN,1,Accept,(8),,,,50,30,,,(2),,,,,,,,,,5,,Informative,Somewhat persuasive,,"£60,001–£90,000",Secondary School (Completed),35,Male,White,,No,,,5323431,,,,,,,T_unfair_low,,,unfair_fair_1,,art_inf2,art_pers1
2025-11-13 10:49:59,2025-11-13 10:51:51,IP Address,100,112,True,2025-11-13 10:51:51,R_6rZBgTKWy8ZKd21,anonymous,EN,1,Accept,(6),,,,50,30,,,(5),,,,,,,,,,5,,Informative,,Neither persuasive nor not persuasive,"£130,001 or more",Bachelor’s degree or equivalent first degree,38,Male,White,,No,,,3156427,,,,,,,T_unfair_low,,,unfair_fair_1,,art_inf2,art_pers2
2025-11-13 10:47:07,2025-11-13 10:52:05,IP Address,100,298,True,2025-11-13 10:52:05,R_5e2YKXfXkdLIlbN,anonymous,EN,0.8999999761581421,Accept,(8),,,,50,30,,,(4),,,,,,,,,,5,Somewhat informative,,,Somewhat persuasive,"£35,001–£60,000",Bachelor’s degree or equivalent first degree,39,Male,White,,No,,,2509734,,,,,,,T_fair_low,,,unfair_fair_1,,art_inf1,art_pers2
2025-11-13 10:48:51,2025-11-13 10:52:09,IP Address,100,198,True,2025-11-13 10:52:09,R_1xHorjQ4Xeeouch,anonymous,EN,1,Accept,(9),,,,47,33,,,(2),,,,,,,,,,5,,Somewhat informative,Neither persuasive nor not persuasive,,"£20,001–£25,000",Secondary School (Completed),25,Male,Black or African,,Yes,,,5318916,,,,,,,T_fair_low,,,unfair_fair_1,,art_inf2,art_pers1
2025-11-13 10:48:27,2025-11-13 10:52:10,IP Address,100,222,True,2025-11-13 10:52:10,R_6OVL317ed6KsBSs,anonymous,EN,1,Accept,(8),,,,50,30,,,(4),,,,,,,,,,5,,Informative,Persuasive,,"£130,001 or more",Bachelor’s degree or equivalent first degree,25,Female,Hispanic or Latino/a/x,,No,,,6530486,,,,,,,T_unfair_low,,,unfair_fair_1,,art_inf2,art_pers1
2025-11-13 10:46:55,2025-11-13 10:52:21,IP Address,100,326,True,2025-11-13 10:52:22,R_5nQ6M2gPGSyYoX9,anonymous,EN,1,Accept,(8),,,,45,35,,,(2),,,,,,,,,,5,,Somewhat informative,,Somewhat unpersuasive,"£25,001–£35,000",Bachelor’s degree or equivalent first degree,27,Male,White,,No,,,1524755,,,,,,,T_fair_low,,,unfair_fair_1,,art_inf2,art_pers2
2025-11-13 10:47:25,2025-11-13 10:52:41,IP Address,100,315,True,2025-11-13 10:52:41,R_53dIscJrVQkSBWx,anonymous,EN,0.699999988079071,Accept,(9),,,,45,35,,,(2),,,,,,,,,,5,,Somewhat informative,,Neither persuasive nor not persuasive,"£15,001–£20,000",Post-secondary Academic Qualification (Did not Complete Degree),70,Female,White,,No,Looks like the UK has the same issues with income inequality that the United States does,,7885846,,,,,,,T_fair_low,,,unfair_fair_1,,art_inf2,art_pers2
2025-11-13 10:49:14,2025-11-13 10:52:51,IP Address,100,217,True,2025-11-13 10:52:51,R_3G0ArXeGP6tea5r,anonymous,EN,1,Accept,"Large
(10)",,,,,,155,60,"Unfair
(1)",,,,,,,,,,5,Informative,,Persuasive,,"£15,001–£20,000",Secondary School (Completed),40,Female,White,,No,,,8863954,,,,,,,T_unfair_high,,,unfair_fair_1,,art_inf1,art_pers1
2025-11-13 10:47:03,2025-11-13 10:52:58,IP Address,100,354,True,2025-11-13 10:52:58,R_3Szk9Nk5QvVCucN,anonymous,EN,1,Accept,"Large
(10)",,,,40,40,,,"Unfair
(1)",,,,,,,,,,5,Informative,,,Persuasive,"£35,001–£60,000",Bachelor’s degree or equivalent first degree,36,Male,Hispanic or Latino/a/x,,No,None,,5957183,,,,,,,T_unfair_low,,,unfair_fair_1,,art_inf1,art_pers2
2025-11-13 10:50:55,2025-11-13 10:53:07,IP Address,100,132,True,2025-11-13 10:53:07,R_1PO9y3ftbZ6IgGn,anonymous,EN,1,Accept,(8),,,,,,110,105,(3),,,,,,,,,,5,,Neither informative nor not informative,Neither persuasive nor not persuasive,,"£10,001–£15,000",Post-secondary Academic Qualification (Did not Complete Degree),21,Male,White,,No,,,3116354,,,,,,,T_unfair_high,,,unfair_fair_1,,art_inf2,art_pers1
2025-11-13 10:51:01,2025-11-13 10:53:29,IP Address,100,148,True,2025-11-13 10:53:29,R_1jucRj5LhJjsAeJ,anonymous,EN,1,Accept,"Large
(10)",,,,,,120,95,"Unfair
(1)",,,,,,,,,,5,Somewhat informative,,,Somewhat persuasive,"£25,001–£35,000",Secondary School (Completed),23,Male,White,,No,,,1612193,,,,,,,T_unfair_high,,,unfair_fair_1,,art_inf1,art_pers2
2025-11-13 10:49:32,2025-11-13 10:53:41,IP Address,100,249,True,2025-11-13 10:53:41,R_5qdFnw8YZ7gnFko,anonymous,EN,1,Accept,(7),,,,,,135,80,(4),,,,,,,,,,5,,Somewhat informative,Not persuasive,,"£60,001–£90,000",Post-secondary Vocational or Technical Training,63,Female,White,,No,,,6308491,,,,,,,T_unfair_high,,,unfair_fair_1,,art_inf2,art_pers1
2025-11-13 10:46:37,2025-11-13 10:53:41,IP Address,100,423,True,2025-11-13 10:53:41,R_6oHGt56vhHBw74t,anonymous,EN,1,Accept,"Large
(10)",,,,,,140,75,"Unfair
(1)",,,,,,,,,,5,,Informative,,Somewhat persuasive,"£35,001–£60,000",Bachelor’s degree or equivalent first degree,29,Female,White,,No,,,7364067,,,,,,,T_unfair_high,,,unfair_fair_1,,art_inf2,art_pers2
2025-11-13 10:50:02,2025-11-13 10:53:42,IP Address,100,219,True,2025-11-13 10:53:42,R_5eLZuh6LzMyfZuj,anonymous,EN,0.699999988079071,Accept,(5),,,,60,20,,,(4),,,,,,,,,,5,,Somewhat uninformative,,Neither persuasive nor not persuasive,"£90,001–£130,000",Secondary School (Completed),24,Female,Multiracial / Mixed race,,No,,,7353985,,,,,,,T_unfair_low,,,unfair_fair_1,,art_inf2,art_pers2
2025-11-13 10:47:13,2025-11-13 10:53:50,IP Address,100,396,True,2025-11-13 10:53:50,R_5ygu8uziXMLLOzk,anonymous,EN,1,Accept,(8),,,,,,108,107,(2),,,,,,,,,,5,,Somewhat informative,,Somewhat unpersuasive,"£60,001–£90,000",Bachelor’s degree or equivalent first degree,42,Female,White,,No,,,1779498,,,,,,,T_unfair_high,,,unfair_fair_1,,art_inf2,art_pers2
2025-11-13 10:49:17,2025-11-13 10:53:53,IP Address,100,276,True,2025-11-13 10:53:54,R_11vmhywVOFC0MrB,anonymous,EN,1,Accept,(8),,,,50,30,,,(2),,,,,,,,,,5,Neither informative nor not informative,,Somewhat persuasive,,"£10,001–£15,000",Secondary School (Completed),20,Female,Black or African,,No,,,3755548,,,,,,,T_unfair_low,,,unfair_fair_1,,art_inf1,art_pers1
2025-11-13 10:50:09,2025-11-13 10:54:10,IP Address,100,241,True,2025-11-13 10:54:11,R_1l5Ku6FhPkQ7N5D,anonymous,EN,1,Accept,(8),,,,,,80,135,(2),,,,,,,,,,5,Informative,,Extremely persuasive,,"£60,001–£90,000","Graduate or professional degree (e.g., MA, MSc, MBA, JD, MD, PhD)",32,Female,White,,No,,,1310455,,,,,,,T_unfair_high,,,unfair_fair_1,,art_inf1,art_pers1
